Date,Price,Open,High,Low,Change
12/11/2011,51.875,51.755,52.355,51.665,0.0032
12/12/2011,52.605,52.175,52.855,52.125,0.0141
12/13/2011,53.1,52.59,53.525,52.56,0.0094
12/14/2011,53.61,53.23,53.89,53.15,0.0096
12/15/2011,53.52,53.71,54.33,53.52,-0.0017
12/16/2011,52.5,53.65,53.65,52.21,-0.0191
12/17/2011,52.5,53.65,53.65,52.21,-0.0191
12/18/2011,52.5,53.65,53.65,52.21,-0.0191
12/19/2011,52.7,52.48,53.25,52.42,0.0038
12/20/2011,52.77,52.79,53.1,52.65,0.0013
12/21/2011,52.4,52.88,52.88,52.4,-0.007
12/22/2011,52.565,52.505,52.865,52.425,0.0031
12/23/2011,52.79,52.74,52.98,52.64,0.0043
12/24/2011,52.79,52.74,52.98,52.64,0.0043
12/25/2011,52.79,52.74,52.98,52.64,0.0043
12/26/2011,52.72,52.78,52.94,52.67,-0.0013
12/27/2011,52.92,52.815,53.13,52.76,0.0038
12/28/2011,52.89,53.03,53.445,52.86,-0.0006
12/29/2011,53.005,52.885,53.495,52.885,0.0022
12/30/2011,53.015,53.005,53.365,52.905,0.0002
12/31/2011,53.015,53.005,53.365,52.905,0.0002
1/1/2012,53.015,53.005,53.365,52.905,0.0002
1/2/2012,53.305,53.26,53.345,53.115,0.0055
1/3/2012,53.1,53.195,53.3,53.1,-0.0038
1/4/2012,52.86,53.1,53.21,52.86,-0.0045
1/5/2012,52.87,53.02,53.06,52.615,0.0002
1/6/2012,52.68,52.872,52.99,52.68,-0.0036
1/7/2012,52.68,52.872,52.99,52.68,-0.0036
1/8/2012,52.68,52.872,52.99,52.68,-0.0036
1/9/2012,52.4,52.682,52.885,52.4,-0.0053
1/10/2012,51.6,52.402,52.51,51.6,-0.0153
1/11/2012,51.785,51.647,51.915,51.53,0.0036
1/12/2012,51.52,51.87,51.935,51.52,-0.0051
1/13/2012,51.44,51.49,51.595,51.31,-0.0016
1/14/2012,51.44,51.49,51.595,51.31,-0.0016
1/15/2012,51.44,51.49,51.595,51.31,-0.0016
1/16/2012,51.365,51.437,51.8,51.365,-0.0015
1/17/2012,50.8,51.34,51.34,50.64,-0.011
1/18/2012,50.31,50.78,50.875,50.31,-0.0096
1/19/2012,50.15,50.31,50.465,50.08,-0.0032
1/20/2012,50.23,50.3,50.49,50.14,0.0016
1/21/2012,50.23,50.3,50.49,50.14,0.0016
1/22/2012,50.23,50.3,50.49,50.14,0.0016
1/23/2012,49.97,50.42,50.42,49.97,-0.0052
1/24/2012,50.005,49.965,50.185,49.915,0.0007
1/25/2012,50.01,50.01,50.255,49.87,0.0001
1/26/2012,49.43,50,50,49.43,-0.0116
1/27/2012,49.395,49.425,49.825,49.305,-0.0007
1/28/2012,49.395,49.425,49.825,49.305,-0.0007
1/29/2012,49.395,49.425,49.825,49.305,-0.0007
1/30/2012,49.6,49.36,49.815,49.242,0.0042
1/31/2012,49.515,49.615,49.755,49.335,-0.0017
2/1/2012,49.14,49.51,49.675,49.08,-0.0076
2/2/2012,49.035,49.135,49.27,48.96,-0.0021
2/3/2012,48.61,49.03,49.2,48.61,-0.0087
2/4/2012,48.61,49.03,49.2,48.61,-0.0087
2/5/2012,48.61,49.03,49.2,48.61,-0.0087
2/6/2012,49.06,48.605,49.145,48.605,0.0093
2/7/2012,49.125,49.07,49.255,48.83,0.0013
2/8/2012,49.075,49.215,49.265,48.965,-0.001
2/9/2012,49.445,49.155,49.525,49.055,0.0075
2/10/2012,49.36,49.5,49.77,49.35,-0.0017
2/11/2012,49.36,49.5,49.77,49.35,-0.0017
2/12/2012,49.36,49.5,49.77,49.35,-0.0017
2/13/2012,49.15,49.36,49.55,49.13,-0.0043
2/14/2012,49.49,49.2,49.49,49.1,0.0069
2/15/2012,49.385,49.375,49.415,49.195,-0.0021
2/16/2012,49.29,49.295,49.44,49.29,-0.0019
2/17/2012,49.325,49.3,49.365,49.145,0.0007
2/18/2012,49.325,49.3,49.365,49.145,0.0007
2/19/2012,49.325,49.3,49.365,49.145,0.0007
2/20/2012,49.155,49.335,49.335,49.115,-0.0034
2/21/2012,49.225,49.22,49.335,49.065,0.0014
2/22/2012,49.17,49.315,49.315,49.13,-0.0011
2/23/2012,49.1,49.23,49.33,49.1,-0.0014
2/24/2012,49.015,49.205,49.205,48.94,-0.0017
2/25/2012,49.015,49.205,49.205,48.94,-0.0017
2/26/2012,49.015,49.205,49.205,48.94,-0.0017
2/27/2012,49.17,49.01,49.31,48.9,0.0032
2/28/2012,48.97,49.23,49.239,48.96,-0.0041
2/29/2012,49.11,49.08,49.11,48.83,0.0029
3/1/2012,49.23,49.015,49.265,49.015,0.0024
3/2/2012,49.525,49.185,49.605,49.165,0.006
3/3/2012,49.525,49.185,49.605,49.165,0.006
3/4/2012,49.525,49.185,49.605,49.165,0.006
3/5/2012,49.83,49.522,49.96,49.48,0.0062
3/6/2012,50.365,49.84,50.39,49.665,0.0107
3/7/2012,50.28,50.37,50.762,50.24,-0.0017
3/8/2012,50.08,50.29,50.305,50.08,-0.004
3/9/2012,49.76,50.05,50.085,49.76,-0.0064
3/10/2012,49.76,50.05,50.085,49.76,-0.0064
3/11/2012,49.76,50.05,50.085,49.76,-0.0064
3/12/2012,49.975,49.73,50.045,49.73,0.0043
3/13/2012,49.855,49.985,50.03,49.805,-0.0024
3/14/2012,49.93,49.93,50.03,49.8,0.0015
3/15/2012,50.295,49.925,50.505,49.925,0.0073
3/16/2012,50.14,50.39,50.445,50.12,-0.0031
3/17/2012,50.14,50.39,50.445,50.12,-0.0031
3/18/2012,50.14,50.39,50.445,50.12,-0.0031
3/19/2012,50.175,50.185,50.275,50.082,0.0007
3/20/2012,50.535,50.245,50.535,50.165,0.0072
3/21/2012,50.635,50.405,50.695,50.315,0.002
3/22/2012,51.295,50.675,51.305,50.525,0.013
3/23/2012,51.175,51.175,51.245,51.075,-0.0023
3/24/2012,51.175,51.175,51.245,51.075,-0.0023
3/25/2012,51.175,51.175,51.245,51.075,-0.0023
3/26/2012,51.03,51.18,51.495,51.03,-0.0028
3/27/2012,50.67,51.032,51.16,50.57,-0.0071
3/28/2012,50.78,50.685,51.025,50.595,0.0022
3/29/2012,51.345,50.79,51.425,50.745,0.0111
3/30/2012,50.875,51.405,51.405,50.805,-0.0092
3/31/2012,50.875,51.405,51.405,50.805,-0.0092
4/1/2012,50.875,51.405,51.405,50.805,-0.0092
4/2/2012,50.8,50.85,50.93,50.79,-0.0015
4/3/2012,50.56,50.88,50.88,50.519,-0.0047
4/4/2012,51.05,50.82,51.24,50.81,0.0097
4/5/2012,51.04,51.12,51.17,50.97,-0.0002
4/6/2012,51.115,51.115,51.155,51.005,0.0015
4/7/2012,51.115,51.115,51.155,51.005,0.0015
4/8/2012,51.115,51.115,51.155,51.005,0.0015
4/9/2012,51.195,51.155,51.413,51.035,0.0016
4/10/2012,51.485,51.155,51.495,51.055,0.0057
4/11/2012,51.465,51.49,51.655,51.275,-0.0004
4/12/2012,51.235,51.435,51.61,51.225,-0.0045
4/13/2012,51.55,51.21,51.58,51.17,0.0061
4/14/2012,51.55,51.21,51.58,51.17,0.0061
4/15/2012,51.55,51.21,51.58,51.17,0.0061
4/16/2012,51.615,51.54,51.735,51.345,0.0013
4/17/2012,51.395,51.685,51.685,51.395,-0.0043
4/18/2012,51.73,51.48,51.84,51.345,0.0065
4/19/2012,52.085,51.805,52.18,51.625,0.0069
4/20/2012,52.075,52.145,52.205,51.955,-0.0002
4/21/2012,52.075,52.145,52.205,51.955,-0.0002
4/22/2012,52.075,52.145,52.205,51.955,-0.0002
4/23/2012,52.385,52.09,52.585,51.945,0.006
4/24/2012,52.59,52.51,52.875,52.33,0.0039
4/25/2012,52.46,52.685,52.755,52.45,-0.0025
4/26/2012,52.41,52.55,52.66,52.365,-0.001
4/27/2012,52.545,52.355,52.73,52.265,0.0026
4/28/2012,52.545,52.355,52.73,52.265,0.0026
4/29/2012,52.545,52.355,52.73,52.265,0.0026
4/30/2012,52.665,52.525,52.755,52.405,0.0023
5/1/2012,52.505,52.735,52.735,52.505,-0.003
5/2/2012,52.985,52.6,53.035,52.495,0.0091
5/3/2012,53.335,52.965,53.475,52.845,0.0066
5/4/2012,53.475,53.415,53.925,53.325,0.0026
5/5/2012,53.475,53.415,53.925,53.325,0.0026
5/6/2012,53.475,53.415,53.925,53.325,0.0026
5/7/2012,52.845,53.425,53.775,52.825,-0.0118
5/8/2012,53.125,52.91,53.32,52.675,0.0053
5/9/2012,53.755,53.125,53.885,53.105,0.0119
5/10/2012,53.26,53.83,53.92,52.955,-0.0092
5/11/2012,53.635,53.225,53.695,53.155,0.007
5/12/2012,53.635,53.225,53.695,53.155,0.007
5/13/2012,53.635,53.225,53.695,53.155,0.007
5/14/2012,53.925,53.665,53.975,53.535,0.0054
5/15/2012,53.795,53.965,54.12,53.585,-0.0024
5/16/2012,54.345,53.795,54.52,53.735,0.0102
5/17/2012,54.36,54.5,54.59,54.21,0.0003
5/18/2012,54.425,54.475,54.915,54.325,0.0012
5/19/2012,54.425,54.475,54.915,54.325,0.0012
5/20/2012,54.425,54.475,54.915,54.325,0.0012
5/21/2012,54.98,54.46,55.06,54.44,0.0102
5/22/2012,55.345,55.035,55.47,54.725,0.0066
5/23/2012,55.96,55.395,56.225,55.26,0.0111
5/24/2012,55.56,56,56.392,55.56,-0.0071
5/25/2012,55.375,55.655,56.09,55.24,-0.0033
5/26/2012,55.375,55.655,56.09,55.24,-0.0033
5/27/2012,55.375,55.655,56.09,55.24,-0.0033
5/28/2012,55.19,55.295,55.37,55.015,-0.0033
5/29/2012,55.62,55.19,55.89,55.11,0.0078
5/30/2012,56.14,55.675,56.25,55.675,0.0093
5/31/2012,56.04,56.235,56.53,55.74,-0.0018
6/1/2012,55.545,56.085,56.29,55.45,-0.0088
6/2/2012,55.545,56.085,56.29,55.45,-0.0088
6/3/2012,55.545,56.085,56.29,55.45,-0.0088
6/4/2012,55.655,55.505,55.68,55.252,0.002
6/5/2012,55.55,55.655,55.92,55.28,-0.0019
6/6/2012,55.27,55.645,55.645,55.27,-0.005
6/7/2012,54.965,55.37,55.37,54.835,-0.0055
6/8/2012,55.425,54.945,55.66,54.945,0.0084
6/9/2012,55.425,54.945,55.66,54.945,0.0084
6/10/2012,55.425,54.945,55.66,54.945,0.0084
6/11/2012,55.7,55.13,55.825,55.02,0.005
6/12/2012,55.805,55.74,56.075,55.655,0.0019
6/13/2012,55.57,55.805,55.93,55.52,-0.0042
6/14/2012,55.71,55.685,55.89,55.62,0.0025
6/15/2012,55.395,55.805,55.805,55.35,-0.0057
6/16/2012,55.395,55.805,55.805,55.35,-0.0057
6/17/2012,55.395,55.805,55.805,55.35,-0.0057
6/18/2012,55.83,55.33,56.035,55.27,0.0079
6/19/2012,55.885,55.92,56.135,55.795,0.001
6/20/2012,56.15,55.96,56.25,55.79,0.0047
6/21/2012,56.26,56.16,56.565,56.11,0.002
6/22/2012,57.125,56.305,57.33,56.205,0.0154
6/23/2012,57.125,56.305,57.33,56.205,0.0154
6/24/2012,57.125,56.305,57.33,56.205,0.0154
6/25/2012,56.965,56.725,57.135,56.38,-0.0028
6/26/2012,56.965,57.015,57.205,56.835,0
6/27/2012,56.89,57.01,57.25,56.83,-0.0013
6/28/2012,56.825,56.985,57.115,56.765,-0.0011
6/29/2012,55.51,56.81,56.81,55.51,-0.0231
6/30/2012,55.51,56.81,56.81,55.51,-0.0231
7/1/2012,55.51,56.81,56.81,55.51,-0.0231
7/2/2012,55.39,55.49,55.92,55.39,-0.0022
7/3/2012,54.22,55.44,55.45,54.22,-0.0211
7/4/2012,54.545,54.375,54.865,54.185,0.006
7/5/2012,54.965,54.495,55.235,54.435,0.0077
7/6/2012,55.41,54.95,55.65,54.95,0.0081
7/7/2012,55.41,54.95,55.65,54.95,0.0081
7/8/2012,55.41,54.95,55.65,54.95,0.0081
7/9/2012,55.85,55.933,56.08,55.818,0.0079
7/10/2012,55.395,55.825,55.945,55.335,-0.0081
7/11/2012,55.53,55.4,55.735,55.255,0.0024
7/12/2012,55.84,55.63,55.96,55.45,0.0056
7/13/2012,55.145,55.935,55.935,55.105,-0.0124
7/14/2012,55.145,55.935,55.935,55.105,-0.0124
7/15/2012,55.145,55.935,55.935,55.105,-0.0124
7/16/2012,55.055,54.905,55.375,54.767,-0.0016
7/17/2012,55.04,55.03,55.22,54.81,-0.0003
7/18/2012,55.32,55.11,55.555,54.96,0.0051
7/19/2012,55.175,55.265,55.455,55.115,-0.0026
7/20/2012,55.325,55.125,55.335,55.045,0.0027
7/21/2012,55.325,55.125,55.335,55.045,0.0027
7/22/2012,55.325,55.125,55.335,55.045,0.0027
7/23/2012,55.93,55.31,55.985,55.23,0.0109
7/24/2012,56.18,55.975,56.23,55.905,0.0045
7/25/2012,56.025,56.125,56.445,56.025,-0.0028
7/26/2012,55.5,56.17,56.17,55.41,-0.0094
7/27/2012,55.255,55.535,55.635,55.245,-0.0044
7/28/2012,55.255,55.535,55.635,55.245,-0.0044
7/29/2012,55.255,55.535,55.635,55.245,-0.0044
7/30/2012,55.44,55.25,55.62,55.14,0.0033
7/31/2012,55.56,55.595,55.865,55.41,0.0022
8/1/2012,55.475,55.655,55.755,55.425,-0.0015
8/2/2012,55.845,55.475,55.9,55.475,0.0067
8/3/2012,55.755,55.845,56.2,55.725,-0.0016
8/4/2012,55.755,55.845,56.2,55.725,-0.0016
8/5/2012,55.755,55.845,56.2,55.725,-0.0016
8/6/2012,55.525,55.485,55.655,55.234,-0.0041
8/7/2012,55.07,55.525,55.525,55.065,-0.0082
8/8/2012,55.285,55.07,55.425,54.96,0.0039
8/9/2012,55.18,55.43,55.43,55.055,-0.0019
8/10/2012,55.285,55.275,55.475,55.145,0.0019
8/11/2012,55.285,55.275,55.475,55.145,0.0019
8/12/2012,55.285,55.275,55.475,55.145,0.0019
8/13/2012,55.345,55.341,55.48,55.188,0.0011
8/14/2012,55.61,55.35,55.785,55.35,0.0048
8/15/2012,55.53,55.66,55.66,55.53,-0.0014
8/16/2012,55.625,55.655,56.04,55.625,0.0017
8/17/2012,55.735,55.625,55.785,55.61,0.002
8/18/2012,55.735,55.625,55.785,55.61,0.002
8/19/2012,55.735,55.625,55.785,55.61,0.002
8/20/2012,55.505,55.655,55.675,55.505,-0.0041
8/21/2012,55.31,55.67,55.67,55.31,-0.0035
8/22/2012,55.5,55.365,55.555,55.315,0.0034
8/23/2012,55.265,55.49,55.49,55.12,-0.0042
8/24/2012,55.505,55.265,55.555,55.183,0.0043
8/25/2012,55.505,55.265,55.555,55.183,0.0043
8/26/2012,55.505,55.265,55.555,55.183,0.0043
8/27/2012,55.695,55.42,55.725,55.345,0.0034
8/28/2012,55.665,55.695,55.895,55.623,-0.0005
8/29/2012,55.705,55.67,55.781,55.574,0.0007
8/30/2012,55.635,55.63,55.755,55.575,-0.0013
8/31/2012,55.525,55.635,55.78,55.52,-0.002
9/1/2012,55.525,55.635,55.78,55.52,-0.002
9/2/2012,55.525,55.635,55.78,55.52,-0.002
9/3/2012,55.535,55.528,55.595,55.405,0.0002
9/4/2012,55.615,55.535,55.705,55.365,0.0014
9/5/2012,55.91,55.655,55.995,55.655,0.0053
9/6/2012,55.665,55.91,56.03,55.625,-0.0044
9/7/2012,55.365,55.665,55.665,55.275,-0.0054
9/8/2012,55.365,55.665,55.665,55.275,-0.0054
9/9/2012,55.365,55.665,55.665,55.275,-0.0054
9/10/2012,55.445,55.305,55.48,55.255,0.0014
9/11/2012,55.255,55.445,55.545,55.255,-0.0034
9/12/2012,55.215,55.345,55.385,55.08,-0.0007
9/13/2012,55.345,55.215,55.485,55.181,0.0024
9/14/2012,54.305,55.425,55.425,54.295,-0.0188
9/15/2012,54.305,55.425,55.425,54.295,-0.0188
9/16/2012,54.305,55.425,55.425,54.295,-0.0188
9/17/2012,53.885,53.765,54.165,53.655,-0.0077
9/18/2012,53.905,54.015,54.38,53.905,0.0004
9/19/2012,54.025,54.025,54.025,54.025,0.0022
9/20/2012,54.265,54.295,54.42,54.205,0.0044
9/21/2012,53.365,54.295,54.295,53.33,-0.0166
9/22/2012,53.365,54.295,54.295,53.33,-0.0166
9/23/2012,53.365,54.295,54.295,53.33,-0.0166
9/24/2012,53.44,53.405,53.55,53.06,0.0014
9/25/2012,53.365,53.465,53.625,53.25,-0.0014
9/26/2012,53.585,53.365,53.635,53.365,0.0041
9/27/2012,52.93,53.6,53.6,52.9,-0.0122
9/28/2012,52.855,53.015,53.015,52.505,-0.0014
9/29/2012,52.855,53.015,53.015,52.505,-0.0014
9/30/2012,52.855,53.015,53.015,52.505,-0.0014
10/1/2012,52.38,52.83,53.01,52.31,-0.009
10/2/2012,52.43,52.4,52.445,52.32,0.001
10/3/2012,52.24,52.44,52.58,52.125,-0.0036
10/4/2012,51.745,52.15,52.225,51.665,-0.0095
10/5/2012,51.915,51.745,52.045,51.365,0.0033
10/6/2012,51.915,51.745,52.045,51.365,0.0033
10/7/2012,51.915,51.745,52.045,51.365,0.0033
10/8/2012,52.545,51.885,52.655,51.745,0.0121
10/9/2012,52.695,52.655,52.85,52.235,0.0029
10/10/2012,53.025,52.685,53.195,52.585,0.0063
10/11/2012,52.665,53.055,53.18,52.595,-0.0068
10/12/2012,52.81,52.675,52.925,52.505,0.0028
10/13/2012,52.81,52.675,52.925,52.505,0.0028
10/14/2012,52.81,52.675,52.925,52.505,0.0028
10/15/2012,52.985,52.92,53.165,52.915,0.0033
10/16/2012,52.825,53.03,53.03,52.79,-0.003
10/17/2012,52.865,52.845,53.005,52.685,0.0008
10/18/2012,53.595,52.845,53.595,52.745,0.0138
10/19/2012,53.845,53.415,53.995,53.305,0.0047
10/20/2012,53.845,53.415,53.995,53.305,0.0047
10/21/2012,53.845,53.415,53.995,53.305,0.0047
10/22/2012,53.56,53.83,53.9,53.445,-0.0053
10/23/2012,53.725,53.475,53.845,53.34,0.0031
10/24/2012,53.74,53.73,53.74,53.61,0.0003
10/25/2012,53.555,53.735,53.83,53.475,-0.0034
10/26/2012,53.555,53.555,53.585,53.455,0
10/27/2012,53.555,53.555,53.585,53.455,0
10/28/2012,53.555,53.555,53.585,53.455,0
10/29/2012,54.085,53.855,54.09,53.757,0.0099
10/30/2012,53.965,54.085,54.195,53.805,-0.0022
10/31/2012,53.805,53.965,54.209,53.775,-0.003
11/1/2012,53.66,53.81,53.94,53.66,-0.0027
11/2/2012,53.815,53.685,53.875,53.602,0.0029
11/3/2012,53.815,53.685,53.875,53.602,0.0029
11/4/2012,53.815,53.685,53.875,53.602,0.0029
11/5/2012,54.595,53.875,54.685,53.755,0.0145
11/6/2012,54.425,54.505,54.798,54.355,-0.0031
11/7/2012,54.205,54.355,54.358,53.965,-0.004
11/8/2012,54.365,54.205,54.677,54.115,0.003
11/9/2012,54.595,54.315,54.79,54.23,0.0042
11/10/2012,54.595,54.315,54.79,54.23,0.0042
11/11/2012,54.595,54.315,54.79,54.23,0.0042
11/12/2012,54.885,54.585,55.125,54.585,0.0053
11/13/2012,55.015,54.975,55.045,54.835,0.0024
11/14/2012,55.025,54.895,55.025,54.805,0.0002
11/15/2012,54.655,55.005,55.09,54.655,-0.0067
11/16/2012,55.165,54.705,55.195,54.625,0.0093
11/17/2012,55.165,54.705,55.195,54.625,0.0093
11/18/2012,55.165,54.705,55.195,54.625,0.0093
11/19/2012,54.975,55.155,55.175,54.91,-0.0034
11/20/2012,55.105,55.065,55.145,54.785,0.0024
11/21/2012,55.115,55.105,55.375,55.022,0.0002
11/22/2012,55.125,55.085,55.29,55.005,0.0002
11/23/2012,55.45,55.22,55.61,55.2,0.0059
11/24/2012,55.45,55.22,55.61,55.2,0.0059
11/25/2012,55.45,55.22,55.61,55.2,0.0059
11/26/2012,55.643,55.465,55.895,55.435,0.0035
11/27/2012,55.455,55.545,55.782,55.355,-0.0034
11/28/2012,55.71,55.545,55.72,55.545,0.0046
11/29/2012,54.72,55.64,55.64,54.71,-0.0178
11/30/2012,54.265,54.845,54.845,54.23,-0.0083
12/1/2012,54.265,54.845,54.845,54.23,-0.0083
12/2/2012,54.265,54.845,54.845,54.23,-0.0083
12/3/2012,54.775,54.355,54.785,54.25,0.0094
12/4/2012,54.745,54.735,54.975,54.61,-0.0005
12/5/2012,54.435,54.69,54.69,54.425,-0.0057
12/6/2012,54.235,54.555,54.585,54.03,-0.0037
12/7/2012,54.345,54.255,54.565,54.115,0.002
12/8/2012,54.345,54.255,54.565,54.115,0.002
12/9/2012,54.345,54.255,54.565,54.115,0.002
12/10/2012,54.355,54.315,54.575,54.245,0.0002
12/11/2012,54.265,54.495,54.495,54.255,-0.0017
12/12/2012,54.145,54.215,54.345,54.14,-0.0022
12/13/2012,54.515,54.335,54.535,54.115,0.0068
12/14/2012,54.445,54.545,54.695,54.275,-0.0013
12/15/2012,54.445,54.545,54.695,54.275,-0.0013
12/16/2012,54.445,54.545,54.695,54.275,-0.0013
12/17/2012,54.855,54.375,54.895,54.285,0.0075
12/18/2012,54.935,54.815,55.065,54.635,0.0015
12/19/2012,54.685,54.945,54.945,54.515,-0.0046
12/20/2012,54.875,54.565,54.935,54.485,0.0035
12/21/2012,55.065,54.835,55.285,54.685,0.0035
12/22/2012,55.065,54.835,55.285,54.685,0.0035
12/23/2012,55.065,54.835,55.285,54.685,0.0035
12/24/2012,54.955,55.035,55.215,54.955,-0.002
12/25/2012,55.015,55.015,55.015,55.015,0.0011
12/26/2012,54.845,54.995,55.115,54.815,-0.0031
12/27/2012,54.935,54.805,55.02,54.695,0.0016
12/28/2012,54.76,54.944,54.98,54.755,-0.0032
12/29/2012,54.76,54.944,54.98,54.755,-0.0032
12/30/2012,54.76,54.944,54.98,54.755,-0.0032
12/31/2012,54.995,54.805,55.005,54.625,0.0043
1/1/2013,54.685,54.995,54.995,54.665,-0.0056
1/2/2013,54.24,54.688,54.688,54.24,-0.0081
1/3/2013,54.505,54.355,54.615,54.175,0.0049
1/4/2013,54.94,54.46,55.185,54.36,0.008
1/5/2013,54.94,54.46,55.185,54.36,0.008
1/6/2013,54.94,54.46,55.185,54.36,0.008
1/7/2013,55.225,55.04,55.345,54.825,0.0052
1/8/2013,54.965,55.165,55.395,54.935,-0.0047
1/9/2013,54.81,55,55.095,54.725,-0.0028
1/10/2013,54.425,54.76,54.855,54.425,-0.007
1/11/2013,54.875,54.57,54.885,54.36,0.0083
1/12/2013,54.875,54.57,54.885,54.36,0.0083
1/13/2013,54.875,54.57,54.885,54.36,0.0083
1/14/2013,54.525,54.77,54.835,54.42,-0.0064
1/15/2013,54.605,54.505,54.707,54.315,0.0015
1/16/2013,54.665,54.625,54.9,54.475,0.0011
1/17/2013,54.355,54.695,54.78,54.195,-0.0057
1/18/2013,53.745,54.285,54.285,53.715,-0.0112
1/19/2013,53.745,54.285,54.285,53.715,-0.0112
1/20/2013,53.745,54.285,54.285,53.715,-0.0112
1/21/2013,53.775,53.715,53.96,53.595,0.0006
1/22/2013,53.725,53.76,53.89,53.38,-0.0009
1/23/2013,53.675,53.815,53.885,53.558,-0.0009
1/24/2013,53.71,53.74,53.9,53.6,0.0007
1/25/2013,53.8,53.695,53.88,53.645,0.0017
1/26/2013,53.8,53.695,53.88,53.645,0.0017
1/27/2013,53.8,53.695,53.88,53.645,0.0017
1/28/2013,54.055,53.665,54.055,53.665,0.0047
1/29/2013,53.655,54.035,54.035,53.555,-0.0074
1/30/2013,53.245,53.775,53.775,53.195,-0.0076
1/31/2013,53.275,53.32,53.39,53.075,0.0006
2/1/2013,53.17,53.225,53.415,53.165,-0.002
2/2/2013,53.17,53.225,53.415,53.165,-0.002
2/3/2013,53.17,53.225,53.415,53.165,-0.002
2/4/2013,53.29,53.155,53.345,52.915,0.0023
2/5/2013,53.035,53.215,53.415,53.005,-0.0048
2/6/2013,53.16,53.14,53.265,52.885,0.0024
2/7/2013,53.225,53.065,53.33,53.045,0.0012
2/8/2013,53.595,53.235,53.685,53.165,0.007
2/9/2013,53.595,53.235,53.685,53.165,0.007
2/10/2013,53.595,53.235,53.685,53.165,0.007
2/11/2013,53.965,53.515,53.985,53.515,0.0069
2/12/2013,53.795,53.86,54.1,53.745,-0.0032
2/13/2013,53.825,53.855,53.92,53.69,0.0006
2/14/2013,53.995,53.848,54.035,53.665,0.0032
2/15/2013,54.325,53.93,54.355,53.805,0.0061
2/16/2013,54.325,53.93,54.355,53.805,0.0061
2/17/2013,54.325,53.93,54.355,53.805,0.0061
2/18/2013,54.265,54.215,54.455,54.155,-0.0011
2/19/2013,54.13,54.195,54.328,54.13,-0.0025
2/20/2013,54.075,54.185,54.24,54.02,-0.001
2/21/2013,54.475,54.08,54.615,54.08,0.0074
2/22/2013,54.28,54.415,54.555,54.16,-0.0036
2/23/2013,54.28,54.415,54.555,54.16,-0.0036
2/24/2013,54.28,54.415,54.555,54.16,-0.0036
2/25/2013,54,54.275,54.305,53.84,-0.0052
2/26/2013,54.1,53.88,54.28,53.815,0.0019
2/27/2013,53.865,54.04,54.095,53.62,-0.0043
2/28/2013,54.37,53.865,54.52,53.605,0.0094
3/1/2013,54.905,54.365,54.945,54.305,0.0098
3/2/2013,54.905,54.365,54.945,54.305,0.0098
3/3/2013,54.905,54.365,54.945,54.305,0.0098
3/4/2013,54.96,54.89,55.14,54.8,0.001
3/5/2013,54.955,54.865,54.955,54.615,-0.0001
3/6/2013,54.81,54.92,54.92,54.62,-0.0026
3/7/2013,54.46,54.725,54.91,54.43,-0.0064
3/8/2013,54.35,54.56,54.573,54.275,-0.002
3/9/2013,54.35,54.56,54.573,54.275,-0.002
3/10/2013,54.35,54.56,54.573,54.275,-0.002
3/11/2013,54.34,54.33,54.531,54.172,-0.0002
3/12/2013,54.15,54.415,54.428,54.075,-0.0035
3/13/2013,54.37,54.16,54.45,54.02,0.0041
3/14/2013,54.185,54.405,54.525,54.165,-0.0034
3/15/2013,54.03,54.355,54.355,53.98,-0.0029
3/16/2013,54.03,54.355,54.355,53.98,-0.0029
3/17/2013,54.03,54.355,54.355,53.98,-0.0029
3/18/2013,54.08,54.01,54.35,54.01,0.0009
3/19/2013,54.5,54.07,54.53,53.9,0.0078
3/20/2013,54.33,54.375,54.57,54.265,-0.0031
3/21/2013,54.45,54.35,54.46,54.195,0.0022
3/22/2013,54.35,54.29,54.435,54.256,-0.0018
3/23/2013,54.35,54.29,54.435,54.256,-0.0018
3/24/2013,54.35,54.29,54.435,54.256,-0.0018
3/25/2013,54.3,54.36,54.36,54.06,-0.0009
3/26/2013,54.48,54.17,54.52,54.16,0.0033
3/27/2013,54.43,54.37,54.49,54.28,-0.0009
3/28/2013,54.285,54.385,54.475,54.27,-0.0027
3/29/2013,54.285,54.285,54.285,54.285,0
3/30/2013,54.285,54.285,54.285,54.285,0
3/31/2013,54.285,54.285,54.285,54.285,0
4/1/2013,54.17,54.27,54.27,54.17,-0.0021
4/2/2013,54.43,54.3,54.46,54.25,0.0048
4/3/2013,54.53,54.378,54.54,54.31,0.0018
4/4/2013,54.89,54.44,54.95,54.35,0.0066
4/5/2013,54.81,54.815,54.918,54.685,-0.0015
4/6/2013,54.81,54.815,54.918,54.685,-0.0015
4/7/2013,54.81,54.815,54.918,54.685,-0.0015
4/8/2013,54.61,54.798,54.85,54.49,-0.0036
4/9/2013,54.48,54.57,54.665,54.41,-0.0024
4/10/2013,54.42,54.59,54.59,54.4,-0.0011
4/11/2013,54.305,54.52,54.52,54.255,-0.0021
4/12/2013,54.52,54.31,54.665,54.31,0.004
4/13/2013,54.52,54.31,54.665,54.31,0.004
4/14/2013,54.52,54.31,54.665,54.31,0.004
4/15/2013,54.55,54.608,54.805,54.38,0.0006
4/16/2013,53.97,54.64,54.64,53.97,-0.0106
4/17/2013,54.18,54.16,54.25,53.77,0.0039
